id,name,label,address,add_time,cc_email,owner_id,company_id,first_char,owner_name,picture_id,visible_to,active_flag,category_id,delete_time,files_count,notes_count,update_time,country_code,people_count,address_route,address_country,followers_count,won_deals_count,activities_count,address_locality,last_activity_id,lost_deals_count,next_activity_id,open_deals_count,address_subpremise,closed_deals_count,last_activity_date,next_activity_date,next_activity_time,address_postal_code,address_sublocality,email_messages_count,address_street_number,done_activities_count,related_won_deals_count,undone_activities_count,related_lost_deals_count,related_open_deals_count,address_formatted_address,address_admin_area_level_1,address_admin_area_level_2,related_closed_deals_count
6951,Sinopec Canada,,,2021-01-15 15:12:39,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,s,API Admin (Do Not Delete),,3,True,,,0,0,2022-07-06 20:51:51,,0,,,1,0,0,,,1,,0,,1,,,,,,0,,0,0,0,0,0,,,,0
6958,Black Pearl Resources inc,,,2021-01-15 15:15:32,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,b,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,0,,,1,,0,,1,,,,,,0,,0,0,0,0,0,,,,0
6959,EERC EOR,,,2021-01-15 15:15:32,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,e,API Admin (Do Not Delete),,3,True,,,0,0,2021-09-21 17:28:54,,0,,,1,0,0,,,0,,0,,0,,,,,,0,,0,0,0,0,0,,,,0
6961,"Petro-Hunt, LLC",,,2021-01-19 14:16:32,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,p,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,6,,30484.0,0,,0,,0,2020-08-21,,,,,0,,6,0,0,0,0,,,,0
6962,Vermilion Energy USA LLC,,,2021-01-19 14:16:38,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,v,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,0,,,0,,0,,0,,,,,,0,,0,0,0,0,0,,,,0
6963,Whiting Oil and Gas,,,2021-01-19 14:16:38,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,w,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,1,,27347.0,0,,0,,0,2020-04-15,,,,,0,,1,0,0,0,0,,,,0
6964,Marathon Oil,,,2021-01-19 14:16:38,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,m,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,9,,31790.0,0,,0,,0,2021-01-25,,,,,0,,9,0,0,0,0,,,,0
6965,Armor Energy / Tulsa / FS,,,2021-01-19 14:16:38,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,a,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,0,,,0,,0,,0,,,,,,0,,0,0,0,0,0,,,,0
6966,Sandridge Energy,,,2021-01-19 14:16:39,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,s,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,0,,,0,,0,,0,,,,,,0,,0,0,0,0,0,,,,0
6967,Tapstone Energy,,,2021-01-19 14:16:43,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,t,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,0,,,0,,0,,0,,,,,,0,,0,0,0,0,0,,,,0
6968,WPX Energy,,,2021-01-19 14:16:44,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,w,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,269,,31807.0,0,,0,,0,2021-01-13,,,,,0,,269,0,0,0,0,,,,0
6969,Gulfport Energy,,,2021-01-19 14:16:44,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,g,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,40,,31537.0,0,,0,,0,2020-12-01,,,,,0,,40,0,0,0,0,,,,0
6970,AC Exploration LLC,,,2021-01-19 14:16:46,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,a,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,14,,29671.0,0,,0,,0,2020-06-29,,,,,0,,14,0,0,0,0,,,,0
6971,Pioneer Natural Resources,,,2021-01-19 14:16:53,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,p,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,8,,30706.0,0,,0,,0,2020-09-08,,,,,0,,8,0,0,0,0,,,,0
6972,Samson Resources II,,,2021-01-19 14:16:56,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,s,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,15,,30873.0,0,,0,,0,2020-09-23,,,,,0,,15,0,0,0,0,,,,0
6973,"TUG HILL OPERATING, LLC",,,2021-01-19 14:16:59,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,t,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,22,,30517.0,0,,0,,0,2020-10-09,,,,,0,,22,0,0,0,0,,,,0
6974,"Aera Energy, LLC",,,2021-01-19 14:17:00,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,a,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,30,,30215.0,0,,0,,0,2020-08-03,,,,,0,,30,0,0,0,0,,,,0
6975,Continental Resources,,,2021-01-19 14:17:03,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,c,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,19,,31286.0,0,,0,,0,2020-11-02,,,,,0,,19,0,0,0,0,,,,0
6976,Range Resources,,,2021-01-19 14:17:03,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,r,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,35,,27713.0,0,,0,,0,2021-01-05,,,,,0,,35,0,0,0,0,,,,0
6977,JBL Oil & Gas Operating,,,2021-01-19 14:17:05,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,j,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,27,,31229.0,0,,0,,0,2020-10-14,,,,,0,,27,0,0,0,0,,,,0
6978,T-C Oil,,,2021-01-19 14:17:15,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,t,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,14,,29438.0,0,,0,,0,2020-06-17,,,,,0,,14,0,0,0,0,,,,0
6979,SM Energy,,,2021-01-19 14:17:16,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,s,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,18,,31809.0,0,,0,,0,2021-01-14,,,,,0,,18,0,0,0,0,,,,0
6980,Alta Mesa,,,2021-01-19 14:17:18,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,a,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,1,,27235.0,0,,0,,0,2020-04-09,,,,,0,,1,0,0,0,0,,,,0
6981,Massif Oil & Gas,,,2021-01-19 14:17:20,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,m,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,3,,29585.0,0,,0,,0,2020-06-26,,,,,0,,3,0,0,0,0,,,,0
6982,Occidental Petroleum Corporation,,,2021-01-19 14:17:21,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,o,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,41,,31203.0,0,,0,,0,2021-01-06,,,,,0,,41,0,0,0,0,,,,0
6983,"PDC Energy, Inc.",,,2021-01-19 14:17:24,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,p,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,24,,31775.0,0,,0,,0,2021-01-14,,,,,0,,24,0,0,0,0,,,,0
6984,EOG Resources,,,2021-01-19 14:17:27,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,e,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,28,,31824.0,0,,0,,0,2021-01-14,,,,,0,,28,0,0,0,0,,,,0
6985,DJR Energy,,,2021-01-19 14:17:31,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,d,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,10,,31117.0,0,,0,,0,2020-11-23,,,,,0,,10,0,0,0,0,,,,0
6986,Ovintiv (USA) Inc.,,,2021-01-19 14:17:32,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,o,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,42,,31650.0,0,,0,,0,2020-12-15,,,,,0,,42,0,0,0,0,,,,0
6987,Rockies Resources LLC,,,2021-01-19 14:17:32,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,r,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,7,,31417.0,0,,0,,0,2021-01-14,,,,,0,,7,0,0,0,0,,,,0
6988,"Extraction Oil & Gas, LLC",,,2021-01-19 14:17:32,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,e,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,3,,29416.0,0,,0,,0,2020-06-17,,,,,0,,3,0,0,0,0,,,,0
6989,Clear Creek Resources,,,2021-01-19 14:17:33,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,c,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,0,,,0,,0,,0,,,,,,0,,0,0,0,0,0,,,,0
6990,PDO Oman,,,2021-01-19 14:17:35,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,p,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,9,,31701.0,0,,0,,0,2020-12-30,,,,,0,,9,0,0,0,0,,,,0
6991,PennEnergy Resources LLC,,,2021-01-19 14:17:42,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,p,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,13,,31010.0,0,,0,,0,2020-12-04,,,,,0,,13,0,0,0,0,,,,0
6992,Arsenal Resources LLC,,,2021-01-19 14:17:45,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,a,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,5,,30671.0,0,,0,,0,2020-12-03,,,,,0,,5,0,0,0,0,,,,0
6993,Sabine Oil and Gas Corporation,,,2021-01-19 14:17:45,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,s,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,25,,30604.0,0,,0,,0,2020-08-31,,,,,0,,25,0,0,0,0,,,,0
6994,DP Permian Operator LLC,,,2021-01-19 14:17:45,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,d,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,9,,29715.0,0,,0,,0,2020-07-01,,,,,0,,9,0,0,0,0,,,,0
6995,SK E&P America LLC,,,2021-01-19 14:17:46,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,s,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,11,,29716.0,0,,0,,0,2020-07-01,,,,,0,,11,0,0,0,0,,,,0
6996,Kinder Morgan Production Company,,,2021-01-19 14:17:49,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,k,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,8,,29133.0,0,,0,,0,2020-06-03,,,,,0,,8,0,0,0,0,,,,0
6997,Indigo Minerals LLC,,,2021-01-19 14:17:50,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,i,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,4,,29751.0,0,,0,,0,2020-07-06,,,,,0,,4,0,0,0,0,,,,0
6998,Aethon Energy Operating LLC,,,2021-01-19 14:17:53,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,a,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,11,,30829.0,0,,0,,0,2020-09-21,,,,,0,,11,0,0,0,0,,,,0
6999,Huntley & Huntley Energy,,,2021-01-19 14:17:53,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,h,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,27,,31760.0,0,,0,,0,2021-01-12,,,,,0,,27,0,0,0,0,,,,0
7000,"Roberson Oil Company, Inc.",,,2021-01-19 14:17:55,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,r,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,3,,29663.0,0,,0,,0,2020-06-24,,,,,0,,3,0,0,0,0,,,,0
7001,Cimarex Energy Co.,,,2021-01-19 14:17:55,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,c,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,14,,31445.0,0,,0,,0,2020-11-18,,,,,0,,14,0,0,0,0,,,,0
7002,REPSOL OIL & GAS USA LLC,,,2021-01-19 14:17:56,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,r,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,14,,31440.0,0,,0,,0,2020-11-18,,,,,0,,14,0,0,0,0,,,,0
7003,EnerVest,,,2021-01-19 14:18:13,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,e,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,23,,31582.0,0,,0,,0,2021-01-14,,,,,0,,23,0,0,0,0,,,,0
7004,Indianola,,,2021-01-19 14:18:37,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,i,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,2,,27186.0,0,,0,,0,2020-04-13,,,,,0,,2,0,0,0,0,,,,0
7005,Battalion Oil Corporation,,,2021-01-19 14:18:37,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,b,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,8,,31439.0,0,,0,,0,2020-11-18,,,,,0,,8,0,0,0,0,,,,0
7006,"Middle Fork Enegrypartners,LLC",,,2021-01-19 14:18:51,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,m,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,1,,27593.0,0,,0,,0,2020-04-27,,,,,0,,1,0,0,0,0,,,,0
7007,Calyx Energy,,,2021-01-19 14:18:57,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,c,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,24,,30870.0,0,,0,,0,2020-09-23,,,,,0,,24,0,0,0,0,,,,0
7008,Devon Energy,,,2021-01-19 14:19:05,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,d,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,76,,31612.0,0,,0,,0,2020-12-01,,,,,0,,76,0,0,0,0,,,,0
7009,WAVE PETROLEUM OPERATING LLC,,,2021-01-19 14:19:05,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,w,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,0,,,0,,0,,0,,,,,,0,,0,0,0,0,0,,,,0
7010,Warwick Energy,,,2021-01-19 14:19:07,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,w,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,1,,27635.0,0,,0,,0,2020-04-28,,,,,0,,1,0,0,0,0,,,,0
7011,Montage Resources,,,2021-01-19 14:19:18,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,m,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,27,,31307.0,0,,0,,0,2020-12-01,,,,,0,,27,0,0,0,0,,,,0
7012,"ELM GROVE PRODUCTION, LLC",,,2021-01-19 14:19:30,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,e,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,0,,,1,0,1,,27733.0,0,,0,,0,2020-04-29,,,,,0,,1,0,0,0,0,,,,0
7013,Rosehill Operating,,,2021-01-19 14:19:33,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,r,API Admin (Do Not Delete),,3,True,,,0,8,2021-02-12 21:21:29,,1,,,1,0,11,,27738.0,0,21436.0,0,,0,2020-04-29,2019-07-31,,,,0,,10,0,1,0,0,,,,0
